Chrom	Read	Strand
8	2153530	1
8	2154039	1
8	2154829	0
8	2155721	0
8	2158003	0
8	2158553	1
8	2158555	0
8	2158887	1
8	2159969	1
8	2160232	1
8	2160342	0
8	2160676	0
8	2161960	1
8	2161984	0
8	2162155	0
8	2162580	0
8	2162649	0
8	2163192	0
8	2165673	0
8	2165969	0
8	2166129	0
8	2166378	1
8	2167145	0
8	2167161	0
8	2168553	1
8	2169488	0
8	2170811	1
8	2171291	1
8	2171996	0
8	2172179	0
8	2172830	0
8	2173043	0
8	2174283	0
8	2174307	0
8	2175293	1
8	2175747	1
8	2176973	0
8	2177451	1
8	2177709	1
8	2177957	1
8	2177980	1
8	2179377	1
8	2180266	1
8	2180645	0
8	2180728	1
8	2180821	0
8	2181064	1
8	2181383	0
8	2182584	0
8	2183262	0
8	2184196	1
8	2184616	0
8	2184742	1
8	2185456	1
8	2185673	0
8	2186557	0
8	2186754	1
8	2187198	1
8	2188057	1
8	2188195	1
8	2188416	1
8	2189017	0
8	2189603	0
8	2191519	1
8	2192068	1
8	2192361	1
8	2193149	1
8	2194095	0
8	2194161	1
8	2195820	1
8	2196185	0
8	2196228	0
8	2196370	0
8	2196529	0
8	2196907	1
8	2197172	1
8	2198243	0
8	2199765	1
8	2200530	1
8	2200562	1
8	2201780	1
8	2202046	1
8	2202553	0
8	2202773	0
8	2203316	0
8	2204227	0
8	2204649	0
8	2204957	1
8	2206955	1
8	2208571	1
8	2208657	0
8	2208830	1
8	2209387	1
8	2209682	1
8	2209923	1
8	2209941	1
8	2210347	0
8	2211433	0
8	2212600	1
8	2212824	1
8	2213386	0
8	2213585	1
8	2214239	1
8	2214405	0
8	2214706	1
8	2215898	0
8	2216585	1
8	2217167	0
8	2217232	0
8	2217848	0
8	2217985	1
8	2219464	0
8	2219510	1
8	2219744	0
8	2220336	1
8	2220769	1
8	2220829	0
8	2221007	0
8	2221473	1
8	2221588	0
8	2222301	0
8	2222416	0
8	2222679	1
8	2223719	0
8	2224336	0
8	2225338	1
8	2225437	1
8	2225575	0
8	2226406	1
8	2226564	1
8	2226811	0
8	2226874	0
8	2227555	0
8	2227564	1
8	2228411	1
8	2229203	0
8	2229229	1
8	2229723	1
8	2229799	1
8	2229875	1
8	2230629	0
8	2230862	0
8	2232855	0
8	2233814	0
8	2233912	1
8	2234301	0
8	2234351	0
8	2234733	1
8	2234883	1
8	2235800	1
8	2236175	1
8	2236218	0
8	2237277	1
8	2237287	0
8	2237737	1
8	2237739	1
8	2238537	0
8	2238999	0
8	2240063	1
8	2240340	0
8	2240890	0
8	2241402	0
8	2242419	1
8	2243347	1
8	2243794	1
8	2244088	1
8	2244552	1
8	2245150	1
8	2245341	0
8	2247115	0
8	2248062	1
8	2248591	1
8	2249606	1
8	2250160	0
8	2251292	0
8	2252006	0
8	2252728	1
8	2253234	1
8	2253690	0
8	2253830	0
8	2255267	0
8	2255968	0
8	2256278	0
8	2256585	1
8	2256634	0
8	2257244	0
8	2257783	1
8	2258132	0
8	2258314	0
8	2262357	0
8	2263032	0
8	2263071	0
8	2264115	0
8	2264238	1
8	2265250	0
8	2265317	1
8	2265397	1
8	2265727	0
8	2265764	0
8	2266239	0
8	2266993	0
8	2267794	0
8	2268465	0
8	2269774	1
8	2269926	0
8	2270434	1
8	2271212	0
8	2271259	1
8	2271834	1
8	2273358	0
8	2274684	0
8	2274883	0
8	2274921	1
8	2275694	0
8	2275746	0
8	2275784	0
8	2275980	1
8	2276013	0
8	2276088	0
8	2276188	1
8	2279063	0
8	2279325	0
8	2279975	1
8	2280481	1
8	2281526	0
8	2281807	0
8	2283065	1
8	2283153	0
8	2283307	1
8	2283407	0
8	2283614	1
8	2283655	1
8	2284473	0
8	2285158	1
8	2286717	1
8	2286961	1
8	2287583	1
8	2287751	1
8	2288803	1
8	2288805	1
8	2288820	1
8	2289778	1
8	2290910	1
8	2291348	1
8	2291585	0
8	2292080	0
8	2292449	0
8	2293530	1
8	2294052	0
8	2295507	0
8	2297320	1
8	2298352	0
8	2299358	0
8	2299471	0
8	2300789	0
8	2301144	1
8	2301315	0
8	2301417	0
8	2301545	0
8	2302148	0
8	2302150	0
8	2302539	0
8	2304372	1
8	2304708	1
8	2306266	0
8	2306467	1
8	2306618	1
8	2307885	1
8	2308174	0
8	2308834	1
8	2308924	1
8	2309136	0
8	2309545	1
8	2309648	1
8	2310011	0
8	2310306	1
8	2310875	1
8	2310911	0
8	2310989	1
8	2312499	1
8	2312532	1
8	2313003	1
8	2313733	0
8	2314169	1
8	2314798	1
8	2314937	0
8	2315947	1
8	2317477	0
8	2317954	1
8	2318908	1
8	2319167	1
8	2320098	1
8	2320995	1
8	2323053	0
8	2323536	1
8	2323923	1
8	2324493	0
8	2324539	0
8	2325439	0
8	2327804	0
8	2327870	0
8	2328289	0
8	2328511	1
8	2328792	1
8	2330167	0
8	2330410	1
8	2330468	0
8	2330639	1
8	2331071	1
8	2332112	1
8	2333562	0
8	2333572	0
8	2334687	1
8	2334969	1
8	2335287	1
8	2335383	0
8	2336196	1
8	2336954	1
8	2337467	0
8	2337804	1
8	2337870	0
8	2338567	1
8	2338967	0
8	2339336	1
8	2339799	1
8	2339804	1
8	2339906	0
8	2339968	1
8	2340483	1
8	2341131	1
8	2341134	1
8	2342805	0
8	2342835	0
8	2343131	0
8	2343211	0
8	2343217	0
8	2343774	1
8	2344633	0
8	2345227	1
8	2346168	0
8	2347155	1
8	2347862	0
8	2349401	0
8	2349847	1
8	2350059	0
8	2350424	0
8	2351102	1
8	2351239	0
8	2352237	0
8	2352297	1
8	2352573	0
8	2352648	1
8	2354073	0
8	2354132	0
8	2354476	0
8	2357056	0
8	2357100	0
8	2358250	1
8	2358313	1
8	2358474	0
8	2359090	0
8	2360073	0
8	2360133	0
8	2361638	0
8	2362590	0
8	2363023	1
8	2363179	1
8	2363858	0
8	2363902	0
8	2364652	1
8	2365352	1
8	2366288	1
8	2366304	1
8	2366351	1
8	2367179	1
8	2367606	1
8	2367629	0
8	2370131	1
8	2370153	1
8	2370646	1
8	2371871	1
8	2371999	0
8	2372317	0
8	2372465	0
8	2372500	1
8	2372570	1
8	2372974	0
8	2373673	1
8	2373713	0
8	2374634	0
8	2376068	0
8	2378578	0
8	2378889	0
8	2379692	0
8	2380035	1
8	2380277	0
8	2380750	1
8	2380903	1
8	2382426	1
8	2382890	1
8	2384336	1
8	2384385	0
8	2384470	1
8	2385250	0
8	2385267	0
8	2385636	0
8	2388062	0
8	2388142	1
8	2388156	1
8	2388537	1
8	2388762	1
8	2389153	1
8	2389568	0
8	2389667	1
8	2389726	1
8	2389949	0
8	2390551	0
8	2391622	1
8	2391960	1
8	2392292	1
8	2392839	1
8	2393252	0
8	2393330	1
8	2394093	1
8	2394095	0
8	2394558	1
8	2394763	1
8	2395468	1
8	2395738	0
8	2395988	0
8	2396245	0
8	2396829	0
8	2396963	0
8	2397435	1
8	2397510	1
8	2397622	0
8	2397775	0
8	2398003	1
8	2398042	0
8	2398299	0
8	2398534	1
8	2399378	1
8	2400180	1
8	2400501	0
8	2401910	1
8	2402250	0
8	2402603	0
8	2403452	0
8	2403944	0
8	2404053	1
8	2405427	1
8	2406484	1
8	2406960	1
8	2407509	0
8	2407519	1
8	2407533	0
8	2408939	0
8	2409188	1
8	2410408	1
8	2410728	1
8	2411039	1
8	2411195	0
8	2412467	1
8	2412486	1
8	2412561	0
8	2413075	1
8	2414029	1
8	2415534	1
8	2415786	1
8	2416099	0
8	2417028	1
8	2417721	1
8	2417830	1
8	2418867	1
8	2419134	1
8	2419680	1
8	2419840	0
8	2420413	1
8	2421522	0
8	2421892	0
8	2421926	0
8	2423530	0
8	2424004	1
8	2425416	0
8	2426057	0
8	2426585	0
8	2426780	0
8	2427978	1
8	2429669	0
8	2429808	1
8	2430620	1
8	2432332	0
8	2432412	0
8	2433325	0
8	2433463	0
8	2434080	1
8	2435333	0
8	2435816	0
8	2436068	0
8	2436323	0
8	2436513	1
8	2436543	1
8	2436596	1
8	2436623	1
8	2437898	0
8	2438285	0
8	2438307	1
8	2438364	1
8	2438782	0
8	2439066	0
8	2439212	1
8	2439270	1
8	2439774	0
8	2440466	1
8	2440478	1
8	2442663	0
8	2442670	1
8	2443172	1
8	2443435	0
8	2446157	0
8	2446272	0
8	2447291	0
8	2448240	0
8	2450063	1
8	2450301	0
8	2450500	0
8	2450737	0
8	2452782	0
8	2452909	0
8	2453320	1
8	2454630	0
8	2456588	0
8	2458128	1
8	2458164	0
8	2458893	1
8	2459901	1
8	2459902	0
8	2460505	0
8	2460692	1
8	2462140	1
8	2462707	1
8	2464105	0
8	2465354	1
8	2465672	1
8	2465930	0
8	2468448	1
8	2468942	1
8	2469331	0
8	2469851	1
8	2470195	0
8	2470613	0
8	2470769	0
8	2471533	0
8	2471585	0
8	2471602	0
8	2471818	1
8	2471867	0
8	2472842	1
8	2473591	0
8	2474279	0
8	2475075	0
8	2475084	0
8	2477006	0
8	2478402	0
8	2478854	0
8	2478957	1
8	2479348	0
8	2479671	1
8	2481339	0
8	2481514	1
8	2481741	1
8	2482979	0
8	2484981	1
8	2485629	1
8	2486112	1
8	2486297	1
8	2487032	0
8	2488659	0
8	2489209	1
8	2490444	1
8	2491225	0
8	2491446	0
8	2492168	0
8	2493080	1
8	2493277	0
8	2493341	1
8	2494195	0
8	2494200	0
8	2494417	0
8	2494452	1
8	2495177	1
8	2495476	0
8	2496507	1
8	2496562	0
8	2497410	1
8	2497853	1
8	2497933	1
8	2498014	1
8	2499044	1
8	2499666	1
8	2500382	1
8	2500822	0
8	2500961	0
8	2501853	1
8	2502160	1
8	2503741	0
8	2504301	1
8	2505028	0
8	2506146	1
8	2506708	0
8	2506899	1
8	2507274	1
8	2507875	1
8	2508043	1
8	2508529	1
8	2509157	1
8	2510890	0
8	2511309	1
8	2511415	1
8	2512302	1
8	2514115	1
8	2514661	1
8	2515516	1
8	2515868	1
8	2516223	1
8	2516272	0
8	2517092	0
8	2517905	0
8	2518300	0
8	2518581	0
8	2520272	1
8	2521174	0
8	2521612	0
8	2521686	1
8	2521706	1
8	2521970	0
8	2522000	0
8	2522229	0
8	2522551	1
8	2522587	1
8	2523680	0
8	2524197	0
8	2524502	0
8	2525577	0
8	2525583	1
8	2525851	1
8	2526101	0
8	2526123	1
8	2526608	0
8	2526643	0
8	2526711	0
8	2526825	1
8	2527087	0
8	2527246	1
8	2527661	1
8	2528352	0
8	2529093	0
8	2529500	1
8	2529608	1
8	2530365	1
8	2530637	0
8	2531061	0
8	2532743	1
8	2534103	1
8	2534107	0
8	2534258	0
8	2535279	1
8	2535974	0
8	2536107	0
8	2536646	0
8	2536940	1
8	2537409	1
8	2537511	0
8	2538007	0
8	2538051	0
8	2539035	0
8	2539405	1
8	2539514	1
8	2539677	1
8	2541132	1
8	2541556	1
8	2541958	0
8	2542011	0
8	2542848	0
8	2542891	1
8	2543748	1
8	2545253	0
8	2545871	0
8	2545883	0
8	2545972	0
8	2545988	0
8	2546632	1
8	2547058	1
8	2547886	0
8	2548565	0
8	2548984	0
8	2549446	0
8	2550032	0
8	2550323	0
8	2551150	0
8	2552665	1
8	2553777	1
8	2554173	0
8	2554572	0
8	2554969	1
8	2555999	0
8	2557236	1
8	2557596	1
8	2557763	1
8	2559040	0
8	2559072	0
8	2559431	0
8	2559738	1
8	2561013	1
8	2561032	1
8	2561698	1
8	2562185	1
8	2563049	0
8	2563176	1
8	2564084	1
8	2564301	1
8	2566196	0
8	2566278	0
8	2566326	1
8	2566500	0
8	2566523	0
8	2566992	0
8	2567355	1
8	2568268	0
8	2568828	1
8	2568892	0
8	2568936	1
8	2569480	0
8	2569650	0
8	2569757	0
8	2569952	1
8	2570003	0
8	2570235	0
8	2570331	0
8	2570724	1
8	2571104	0
8	2571310	0
8	2572539	1
8	2572731	1
8	2572826	0
8	2575421	0
8	2576107	0
8	2577766	1
8	2577913	1
8	2578578	1
8	2578875	0
8	2579585	0
8	2580430	0
8	2581243	0
8	2581991	1
8	2582112	0
8	2582311	1
8	2582875	1
8	2582926	0
8	2584111	1
8	2584337	0
8	2584569	1
8	2584744	0
8	2584763	1
8	2585437	0
8	2585651	0
8	2585788	1
8	2585929	0
8	2586076	1
8	2586550	1
8	2586682	0
8	2586791	1
8	2587909	1
8	2588146	1
8	2588918	1
8	2589106	0
8	2589493	0
8	2589621	0
8	2589693	1
8	2590217	1
8	2591761	1
8	2592563	0
8	2593307	1
8	2593749	1
8	2593785	1
8	2594019	0
8	2595199	1
8	2595466	0
8	2595846	1
8	2596119	1
8	2596226	0
8	2596934	0
8	2597748	0
8	2598174	0
8	2598205	0
8	2598282	1
8	2598798	1
8	2598922	0
8	2599782	0
8	2601007	1
8	2601256	1
8	2602349	1
8	2603517	0
8	2604083	0
8	2604197	0
8	2605290	0
8	2605637	0
8	2605718	0
8	2605837	0
8	2606095	1
8	2606391	1
8	2607003	1
8	2607467	1
8	2607500	0
8	2607545	1
8	2607927	0
8	2608280	0
8	2609252	0
8	2609300	0
8	2609854	1
8	2610248	1
8	2610406	0
8	2611145	0
8	2611238	1
8	2611586	0
8	2611680	0
8	2613104	1
8	2613616	0
8	2613767	1
8	2615801	0
8	2615999	1
8	2616404	1
8	2617572	1
8	2619164	1
8	2619659	0
8	2619814	1
8	2620847	1
8	2621202	0
8	2621933	0
8	2621991	0
8	2622633	0
8	2623128	1
8	2623700	1
8	2623776	1
8	2623777	0
8	2623931	0
8	2624969	0
8	2625242	1
8	2625444	0
8	2625547	0
8	2625621	1
8	2625788	1
8	2626769	1
8	2627332	1
8	2627348	1
8	2629064	0
8	2630109	0
8	2630684	0
8	2630824	1
8	2630968	1
8	2631568	0
8	2632485	0
8	2632840	0
8	2635348	0
8	2636084	0
8	2636696	0
8	2636896	0
8	2637218	1
8	2637985	1
8	2639204	1
8	2639215	1
8	2639754	0
8	2640210	1
8	2640835	1
8	2640908	1
8	2643109	1
8	2645399	0
8	2645728	0
8	2645921	0
8	2646968	0
8	2647061	1
8	2647235	0
8	2648898	0
8	2649415	0
8	2649551	1
8	2649625	0
8	2649662	0
8	2650637	0
8	2650833	1
8	2650988	1
8	2651085	0
8	2651215	1
8	2651601	1
8	2651903	1
8	2652369	1
8	2653020	1
8	2654407	0
8	2655208	1
8	2656683	0
8	2657040	1
8	2657266	0
8	2658251	0
8	2658620	1
8	2659485	0
8	2660039	0
8	2660678	1
8	2661764	0
8	2661839	1
8	2662348	1
8	2662361	1
8	2663052	0
8	2665403	1
8	2666194	0
8	2668309	0
8	2668633	0
8	2668886	1
8	2669069	1
8	2669848	0
8	2670691	1
8	2671702	0
8	2672658	1
8	2673554	0
8	2673931	1
8	2676011	0
8	2676985	1
8	2677037	1
8	2677147	0
8	2678692	1
8	2679996	0
8	2681986	0
8	2683673	0
8	2683976	0
8	2684056	1
8	2684660	1
8	2685186	1
8	2686010	1
8	2687382	1
8	2688520	0
8	2688766	0
8	2690617	0
8	2690937	1
8	2691597	1
8	2693091	1
8	2694043	1
8	2695393	1
8	2695488	0
8	2695610	1
8	2695933	0
8	2696073	1
8	2697500	0
8	2697536	0
8	2699161	1
8	2699174	0
8	2699335	0
8	2699895	1
8	2700166	0
8	2702194	0
8	2702753	1
8	2703833	1
8	2704429	0
8	2704584	1
8	2704925	0
8	2705004	1
8	2705335	0
8	2707038	1
8	2707549	1
8	2707593	0
8	2708304	1
8	2708621	0
8	2708962	1
8	2709032	0
8	2709920	1
8	2709986	0
8	2711378	0
8	2711437	0
8	2711489	1
8	2712005	0
8	2712034	1
8	2712226	0
8	2712265	1
8	2713400	1
8	2714235	1
8	2714478	0
8	2714566	1
8	2714675	1
8	2715235	0
8	2716090	1
8	2716154	0
8	2716211	0
8	2716244	0
8	2716467	1
8	2716506	1
8	2716674	0
8	2717017	1
8	2718624	0
8	2719384	0
8	2719484	0
8	2720069	0
8	2720473	0
8	2720768	0
8	2720942	0
8	2721441	0
8	2721881	1
8	2722887	1
8	2723113	1
8	2724406	1
8	2727111	0
8	2727326	1
8	2727449	1
8	2728246	0
8	2728799	1
8	2730755	1
8	2731719	1
8	2732174	0
8	2732189	1
8	2733055	1
8	2733240	0
8	2733530	0
8	2733752	0
8	2734209	0
8	2734573	1
8	2734612	1
8	2735512	0
8	2735891	1
8	2736071	1
8	2736083	0
8	2736777	1
8	2736913	1
8	2738840	0
8	2739597	0
8	2741722	0
8	2741820	1
8	2742025	1
8	2745610	1
8	2746109	1
8	2746690	0
8	2747288	0
8	2747478	0
8	2748868	1
8	2749587	1
8	2749938	0
8	2750245	0
8	2750283	1
8	2750431	0
8	2750633	0
8	2751038	0
8	2752031	1
8	2752174	0
8	2752202	1
8	2752508	0
8	2752614	0
8	2753474	0
8	2754200	0
8	2754823	1
8	2755864	1
8	2756932	0
8	2756981	0
8	2757373	0
8	2757875	1
8	2758986	0
8	2759635	0
8	2759675	1
8	2759837	1
8	2760536	0
8	2760910	1
8	2761109	0
8	2761452	1
8	2761758	0
8	2761783	1
8	2762245	0
8	2763464	1
8	2764613	1
8	2765686	1
8	2768034	0
8	2768269	0
8	2768757	0
8	2769176	0
8	2770216	1
8	2770432	0
8	2770598	0
8	2771007	0
8	2771998	1
8	2772289	0
8	2772399	1
8	2772448	1
8	2772703	1
8	2773756	0
8	2773760	0
8	2774443	0
8	2774822	0
8	2776515	1
8	2777558	0
8	2779504	1
8	2779720	1
8	2779913	1
8	2780159	0
8	2780189	1
8	2780354	1
8	2780426	0
8	2780623	1
8	2781529	1
8	2782139	1
8	2783352	0
8	2783623	1
8	2784102	1
8	2784577	1
8	2784963	0
8	2785176	1
8	2786285	1
8	2786599	0
8	2786959	0
8	2787407	1
8	2787445	0
8	2787489	0
8	2788075	0
8	2788398	0
8	2789541	0
8	2789799	0
8	2789911	0
8	2792452	0
8	2792546	1
8	2793014	1
8	2793244	0
8	2793993	0
8	2794128	0
8	2794636	0
8	2794761	1
8	2796260	0
8	2797310	0
8	2798309	1
8	2798582	1
8	2799601	0
8	2799722	0
8	2800172	0
8	2800977	1
8	2801733	0
8	2803047	0
8	2803172	1
8	2803265	1
8	2804385	0
8	2805056	0
8	2805907	1
8	2805974	0
8	2807697	1
8	2808542	0
8	2808926	1
8	2809483	1
8	2809811	1
8	2810126	0
8	2811979	1
8	2812099	1
8	2812296	1
8	2812430	1
8	2813078	1
8	2814294	1
8	2814940	1
8	2818051	0
8	2818213	1
8	2818674	0
8	2819536	0
8	2819577	0
8	2819632	1
8	2820208	1
8	2820969	1
8	2821226	1
8	2821493	0
8	2821935	0
8	2822728	1
8	2823474	0
8	2823623	1
8	2825017	1
8	2825197	0
8	2825256	0
8	2826384	1
8	2826860	1
8	2827619	1
8	2827913	1
8	2828301	0
8	2828506	0
8	2829469	0
8	2830050	0
8	2830769	1
8	2831787	1
8	2832185	1
8	2832189	0
8	2832462	1
8	2832545	0
8	2833664	1
8	2835759	1
8	2836018	1
8	2836280	1
8	2836507	0
8	2836785	1
8	2837753	0
8	2838406	0
8	2840821	1
8	2840956	0
8	2841292	1
8	2841763	0
8	2841964	1
8	2842003	1
8	2842455	0
8	2843436	1
8	2843680	1
8	2845056	1
8	2845420	0
8	2848435	1
8	2848478	0
8	2849498	1
8	2850981	0
8	2852179	1
8	2853222	0
8	2854046	0
8	2855151	1
8	2856397	0
8	2857674	0
8	2857923	0
8	2858196	0
8	2858240	1
8	2858627	0
8	2858760	1
8	2860922	1
8	2861026	0
8	2861142	1
8	2862259	0
8	2862358	1
8	2863670	0
8	2864989	0
8	2866227	0
8	2868284	1
8	2868603	1
8	2868720	0
8	2868751	0
8	2871457	1
8	2871601	0
8	2873837	1
8	2873865	1
8	2874208	1
8	2875003	1
8	2875596	1
8	2875699	0
8	2875873	0
8	2876219	1
8	2877504	0
8	2877513	0
8	2877682	1
8	2878561	1
8	2878862	0
8	2879107	1
8	2879189	1
8	2879237	0
8	2880357	0
8	2880887	0
8	2881092	1
8	2882022	0
8	2882609	1
8	2883817	0
8	2883986	1
8	2884085	0
8	2884118	0
8	2884728	1
8	2885735	0
8	2887339	0
8	2887995	0
8	2889574	1
8	2889588	1
8	2890983	1
8	2891218	0
8	2891603	0
8	2891955	1
8	2892650	1
8	2892867	1
8	2892873	1
8	2893001	1
8	2893464	0
8	2893828	0
8	2893854	0
8	2894504	1
8	2894805	1
8	2895017	0
8	2895253	1
8	2895808	1
8	2895866	0
8	2896487	1
8	2897081	1
8	2897121	1
8	2897500	0
8	2897555	1
8	2899138	0
8	2899141	0
8	2899234	1
8	2899498	0
8	2899536	0
8	2901156	1
8	2901171	0
8	2901473	1
8	2902387	0
8	2903294	0
8	2904767	0
8	2905864	1
8	2907422	0
8	2908122	0
8	2908145	1
8	2908294	0
8	2908637	1
8	2908822	1
8	2909052	0
8	2909312	0
8	2910257	0
8	2910514	1
8	2911227	0
8	2911367	1
8	2912358	1
8	2912694	1
8	2913371	1
8	2915332	1
8	2915380	0
8	2915727	0
8	2915757	0
8	2916098	0
8	2916791	0
8	2917187	1
8	2918142	0
8	2918399	1
8	2919863	0
8	2920289	1
8	2920594	1
8	2921317	0
8	2921838	0
8	2923342	1
8	2923723	0
8	2924884	1
8	2926778	0
8	2927042	0
8	2927574	1
8	2928412	0
8	2928539	1
8	2929224	1
8	2930596	0
8	2931037	0
8	2932393	0
8	2932848	0
8	2933497	0
8	2933632	1
8	2934443	1
8	2935886	1
8	2935968	0
8	2937048	0
8	2937407	0
8	2938018	0
8	2938073	0
8	2939568	1
8	2939668	1
8	2940664	1
8	2940814	1
8	2941622	1
8	2943224	1
8	2943564	0
8	2944045	1
8	2945340	0
8	2947456	1
8	2947646	1
8	2947740	0
8	2948084	1
8	2948285	0
8	2948499	0
8	2949884	1
8	2951096	0
8	2952170	1
8	2952782	0
8	2952829	1
8	2953050	0
8	2954323	0
8	2955392	1
8	2956168	0
8	2956606	0
8	2956668	1
8	2957907	0
8	2959079	0
8	2959099	1
8	2959104	0
8	2960708	1
8	2962332	1
8	2962414	0
8	2963005	1
8	2963445	1
8	2963491	0
8	2965338	1
8	2966083	1
8	2966372	1
8	2966986	0
8	2967684	1
8	2967750	0
8	2967916	0
8	2968135	0
8	2969350	1
8	2969543	0
8	2969747	1
8	2969816	1
8	2970487	0
8	2970522	0
8	2972362	0
8	2973847	1
8	2973852	0
8	2975495	0
8	2976430	1
8	2977044	0
8	2980173	0
8	2980696	1
8	2980938	1
8	2981499	1
8	2981621	0
8	2981779	1
8	2982382	1
8	2982493	1
8	2982953	1
8	2983317	1
8	2984273	0
8	2984465	1
8	2986088	1
8	2986874	0
8	2988284	0
8	2988812	0
8	2990444	0
8	2990945	0
8	2991691	0
8	2992036	1
8	2992338	0
8	2992895	1
8	2993843	1
8	2993902	0
8	2994115	0
8	2994373	0
8	2995565	0
8	2996360	1
8	2996463	0
8	2996613	0
8	2997831	0
8	2998264	0
8	2998287	1
8	3000015	0
8	3000486	0
8	3000835	0
8	3002348	1
8	3004434	1
8	3004607	1
8	3006876	1
8	3007016	1
8	3008181	1
8	3008332	1
8	3008389	1
8	3008685	1
8	3009008	0
8	3009315	1
8	3009398	1
8	3010835	0
8	3011092	1
8	3011238	0
8	3011576	0
8	3011836	1
8	3012168	1
8	3012522	1
8	3012577	1
8	3013299	1
8	3013618	0
8	3013641	0
8	3013691	1
8	3014047	0
8	3016933	0
8	3018093	1
8	3018414	1
8	3018645	0
8	3019079	1
8	3019182	0
8	3019908	1
8	3020258	1
8	3021234	1
8	3021406	0
8	3021660	0
8	3023011	0
8	3023440	1
8	3025433	1
8	3026039	1
8	3027302	1
8	3028240	0
8	3028658	1
8	3029350	1
8	3029509	0
8	3030108	1
8	3030118	0
8	3030624	0
8	3032022	0
8	3032564	0
8	3032604	1
8	3033446	0
8	3033490	1
8	3034006	1
8	3034366	1
8	3036382	0
8	3037926	1
8	3038251	0
8	3038832	0
8	3038999	0
8	3039229	1
8	3039423	1
8	3039803	0
8	3040525	1
8	3040802	1
8	3041145	0
8	3042091	0
8	3042637	0
8	3043918	0
8	3044386	1
8	3044651	0
8	3044915	1
8	3045178	1
8	3045424	0
8	3046051	1
8	3046820	1
8	3046864	1
8	3047175	0
8	3048122	0
8	3048551	1
8	3049707	1
8	3049857	0
8	3051251	0
8	3054392	1
8	3055267	0
8	3055435	1
8	3057282	1
8	3057449	0
8	3057764	0
8	3059248	0
8	3059386	0
8	3059796	1
8	3061238	0
8	3061284	1
8	3063186	1
8	3063581	1
8	3064941	1
8	3066841	0
8	3066875	0
8	3067321	0
8	3067935	0
8	3067965	0
8	3068386	1
8	3068736	0
8	3069012	1
8	3071880	0
8	3072627	1
8	3073243	0
8	3074041	1
8	3074734	0
8	3075540	0
8	3075690	0
8	3076554	1
8	3077295	1
8	3077437	1
8	3078707	0
8	3079198	0
8	3079767	0
8	3079922	0
8	3080283	1
8	3081673	0
8	3082103	0
8	3082107	0
8	3082630	1
8	3083361	0
8	3083453	1
8	3083578	1
8	3083902	1
8	3084775	0
8	3085928	0
8	3087471	0
8	3087829	0
8	3089334	1
8	3089580	0
8	3089592	1
8	3089956	1
8	3090592	0
8	3091916	0
8	3091946	1
8	3093113	0
8	3093508	1
8	3094125	0
8	3094384	0
8	3094664	0
8	3094679	1
8	3095307	0
8	3097315	1
8	3097498	0
8	3098651	1
8	3099190	1
8	3099538	0
8	3100220	0
8	3100251	0
8	3100823	1
8	3105623	1
8	3106134	1
8	3106446	1
8	3108938	1
8	3109138	0
8	3109772	1
8	3111539	1
8	3111801	1
8	3112041	1
8	3112271	0
8	3113139	1
8	3113524	0
8	3114124	1
8	3115096	0
8	3117366	1
8	3117729	1
8	3118449	0
8	3119542	0
8	3120701	0
8	3122390	0
8	3123273	0
8	3123480	0
8	3123695	0
8	3124460	0
8	3124509	1
8	3125557	1
8	3126290	0
8	3126654	1
8	3127038	0
8	3127207	0
8	3127864	0
8	3128196	0
8	3130213	0
8	3130506	0
8	3131061	1
8	3131427	0
8	3131718	1
8	3132008	1
8	3132989	0
8	3133395	1
8	3135142	0
8	3135161	1
8	3135948	1
8	3136273	1
8	3136936	0
8	3137057	1
8	3137121	1
8	3137176	0
8	3137767	1
8	3138462	1
8	3138598	1
8	3139761	1
8	3139944	1
8	3140193	1
8	3140220	1
8	3142074	1
8	3142208	0
8	3142353	1
8	3142396	0
8	3143236	1
8	3143325	1
8	3143684	0
8	3145576	1
8	3146012	0
8	3146095	0
8	3146159	0
8	3146230	1
8	3146568	0
8	3147282	0
8	3149877	0
8	3150029	0
8	3150122	0
8	3150306	1
8	3150701	1
8	3151104	0
8	3151988	0
8	3152684	1
8	3153350	0
8	3153499	1
8	3153619	1
8	3153639	0
8	3153813	0
8	3154030	0
8	3155112	0
8	3155569	1
8	3157191	0
8	3157391	1
8	3157674	1
8	3158229	1
8	3158805	0
8	3159684	0
8	3161001	0
8	3161370	0
8	3161589	1
8	3161640	1
8	3162175	0
8	3162286	1
8	3162743	1
8	3163466	1
8	3164232	1
8	3166370	0
8	3167586	0
8	3167794	0
8	3170413	1
8	3171246	0
8	3171584	1
8	3174172	1
8	3174398	0
8	3174423	1
8	3174464	1
8	3174699	0
8	3176689	1
8	3178498	1
8	3179021	0
8	3179051	1
8	3179242	0
8	3179778	1
8	3179967	0
8	3180083	1
8	3180308	1
8	3180553	1
8	3182466	1
8	3182951	1
8	3183615	0
8	3184560	1
8	3185665	0
8	3185741	1
8	3185793	1
8	3185877	1
8	3186641	0
8	3186782	0
8	3186795	1
8	3187198	1
8	3187227	1
8	3187952	1
8	3189229	1
8	3189568	0
8	3189994	1
8	3190589	1
8	3191148	0
8	3191206	0
8	3191709	1
8	3192286	0
8	3193195	1
8	3193491	1
8	3195333	1
8	3195390	0
8	3196303	1
8	3196541	1
8	3197015	0
8	3198065	1
